# x	y
-3.100000	-46.950000
-3.087976	-46.590001
-3.075952	-46.231449
-3.063928	-45.874342
-3.051904	-45.518680
-3.039880	-45.164465
-3.027856	-44.811695
-3.015832	-44.460371
-3.003808	-44.110493
-2.991784	-43.762061
-2.979760	-43.415074
-2.967735	-43.069534
-2.955711	-42.725439
-2.943687	-42.382789
-2.931663	-42.041586
-2.919639	-41.701828
-2.907615	-41.363516
-2.895591	-41.026650
-2.883567	-40.691230
-2.871543	-40.357255
-2.859519	-40.024727
-2.847495	-39.693644
-2.835471	-39.364006
-2.823447	-39.035815
-2.811423	-38.709069
-2.799399	-38.383769
-2.787375	-38.059915
-2.775351	-37.737507
-2.763327	-37.416544
-2.751303	-37.097028
-2.739279	-36.778957
-2.727255	-36.462331
-2.715230	-36.147152
-2.703206	-35.833418
-2.691182	-35.521130
-2.679158	-35.210288
-2.667134	-34.900892
-2.655110	-34.592941
-2.643086	-34.286436
-2.631062	-33.981377
-2.619038	-33.677764
-2.607014	-33.375597
-2.594990	-33.074875
-2.582966	-32.775599
-2.570942	-32.477769
-2.558918	-32.181385
-2.546894	-31.886446
-2.534870	-31.592953
-2.522846	-31.300906
-2.510822	-31.010305
-2.498798	-30.721150
-2.486774	-30.433440
-2.474749	-30.147176
-2.462725	-29.862358
-2.450701	-29.578985
-2.438677	-29.297059
-2.426653	-29.016578
-2.414629	-28.737543
-2.402605	-28.459954
-2.390581	-28.183810
-2.378557	-27.909113
-2.366533	-27.635861
-2.354509	-27.364055
-2.342485	-27.093694
-2.330461	-26.824780
-2.318437	-26.557311
-2.306413	-26.291288
-2.294389	-26.026711
-2.282365	-25.763579
-2.270341	-25.501893
-2.258317	-25.241653
-2.246293	-24.982859
-2.234269	-24.725511
-2.222244	-24.469608
-2.210220	-24.215152
-2.198196	-23.962141
-2.186172	-23.710575
-2.174148	-23.460456
-2.162124	-23.211782
-2.150100	-22.964554
-2.138076	-22.718772
-2.126052	-22.474436
-2.114028	-22.231545
-2.102004	-21.990100
-2.089980	-21.750101
-2.077956	-21.511548
-2.065932	-21.274440
-2.053908	-21.038779
-2.041884	-20.804563
-2.029860	-20.571793
-2.017836	-20.340468
-2.005812	-20.110590
-1.993788	-19.882157
-1.981764	-19.655170
-1.969739	-19.429629
-1.957715	-19.205533
-1.945691	-18.982883
-1.933667	-18.761679
-1.921643	-18.541921
-1.909619	-18.323609
-1.897595	-18.106742
-1.885571	-17.891322
-1.873547	-17.677346
-1.861523	-17.464817
-1.849499	-17.253734
-1.837475	-17.044096
-1.825451	-16.835904
-1.813427	-16.629158
-1.801403	-16.423858
-1.789379	-16.220003
-1.777355	-16.017594
-1.765331	-15.816631
-1.753307	-15.617114
-1.741283	-15.419042
-1.729259	-15.222417
-1.717234	-15.027237
-1.705210	-14.833502
-1.693186	-14.641214
-1.681162	-14.450371
-1.669138	-14.260975
-1.657114	-14.073024
-1.645090	-13.886518
-1.633066	-13.701459
-1.621042	-13.517845
-1.609018	-13.335677
-1.596994	-13.154955
-1.584970	-12.975679
-1.572946	-12.797848
-1.560922	-12.621463
-1.548898	-12.446524
-1.536874	-12.273031
-1.524850	-12.100983
-1.512826	-11.930382
-1.500802	-11.761226
-1.488778	-11.593515
-1.476754	-11.427251
-1.464729	-11.262432
-1.452705	-11.099060
-1.440681	-10.937133
-1.428657	-10.776651
-1.416633	-10.617616
-1.404609	-10.460026
-1.392585	-10.303882
-1.380561	-10.149184
-1.368537	-9.995932
-1.356513	-9.844125
-1.344489	-9.693764
-1.332465	-9.544849
-1.320441	-9.397380
-1.308417	-9.251356
-1.296393	-9.106778
-1.284369	-8.963647
-1.272345	-8.821960
-1.260321	-8.681720
-1.248297	-8.542925
-1.236273	-8.405576
-1.224248	-8.269673
-1.212224	-8.135216
-1.200200	-8.002205
-1.188176	-7.870639
-1.176152	-7.740519
-1.164128	-7.611845
-1.152104	-7.484616
-1.140080	-7.358834
-1.128056	-7.234497
-1.116032	-7.111606
-1.104008	-6.990160
-1.091984	-6.870161
-1.079960	-6.751607
-1.067936	-6.634499
-1.055912	-6.518837
-1.043888	-6.404621
-1.031864	-6.291850
-1.019840	-6.180525
-1.007816	-6.070646
-0.995792	-5.962213
-0.983768	-5.855225
-0.971743	-5.749684
-0.959719	-5.645588
-0.947695	-5.542937
-0.935671	-5.441733
-0.923647	-5.341974
-0.911623	-5.243661
-0.899599	-5.146794
-0.887575	-5.051373
-0.875551	-4.957398
-0.863527	-4.864868
-0.851503	-4.773784
-0.839479	-4.684146
-0.827455	-4.595953
-0.815431	-4.509207
-0.803407	-4.423906
-0.791383	-4.340051
-0.779359	-4.257641
-0.767335	-4.176678
-0.755311	-4.097160
-0.743287	-4.019088
-0.731263	-3.942462
-0.719238	-3.867281
-0.707214	-3.793547
-0.695190	-3.721258
-0.683166	-3.650415
-0.671142	-3.581018
-0.659118	-3.513066
-0.647094	-3.446560
-0.635070	-3.381500
-0.623046	-3.317886
-0.611022	-3.255718
-0.598998	-3.194995
-0.586974	-3.135718
-0.574950	-3.077887
-0.562926	-3.021502
-0.550902	-2.966562
-0.538878	-2.913068
-0.526854	-2.861020
